Latitude,Longitude,Elevation,Grade(%)
38.13438,-4.94506,463.3,-0.019124074
38.1347,-4.9460499,467.5,-0.07643544
38.13501,-4.94704,465.8,-0.036483307
38.13532,-4.94803,463.9,0.253729885
38.13564,-4.94902,465.4,0.515586842
38.13595,-4.95001,465.3,0.722610308
38.13626,-4.95099,464.3,0.854405576
38.13658,-4.95198,464.2,1.07774413
38.13689,-4.95297,468.3,1.306563608
38.13721,-4.95396,469.1,1.124287642
38.13752,-4.95495,468.8,0.750392904
38.13783,-4.95566,472,0.636250327
38.13814,-4.95638,472.8,0.537940784
38.13845,-4.95709,471.4,0.473379961
38.13885,-4.95782,472,0.507375116
38.13924,-4.95855,475.3,0.347496395
38.13978,-4.95944,474.3,-0.238492315
38.14031,-4.96033,466.6,-0.975558112
38.14085,-4.96122,459.3,-1.496545834
38.14138,-4.96211,461.8,-2.035024149
38.14192,-4.9629899,465.9,-2.500892447
38.1424499,-4.9638799,466.8,-2.594429611
38.14299,-4.96477,464.7,-2.384296361
38.14352,-4.96566,458.8,-2.15028716
38.14406,-4.96655,451,-1.791577843
38.1445999,-4.96744,445.4,-1.16049962
38.14513,-4.96833,446.8,0.011089128
38.14567,-4.96921,448.9,0.798182857
38.1462,-4.9701,450.6,1.236519835
38.14674,-4.9709899,455.774766,1.790338329
38.14684,-4.97117,456.7892996,2.41769666
38.14739,-4.97206,462,3.258571797
38.14794,-4.97295,464.3,3.633706863
38.14848,-4.97385,468.4,3.598587941
38.14903,-4.97474,474.4,3.129932571
38.14958,-4.97563,482.9,2.313903242
38.15001,-4.97623,478.3,1.471340867
38.15045,-4.97683,477.9,0.720610048
38.1511,-4.97761,477.1,0.371094218
38.15176,-4.97839,476.1,0.349165491
38.15242,-4.97917,477.2,0.27459646
38.15307,-4.97995,469.4,0.184390253
38.15373,-4.98072,471.4,0.149215745
38.15439,-4.9814999,472.4,0.196930256
38.15504,-4.98228,473.8,0.440926758
38.1557,-4.98306,477.5,1.060246772
38.1563,-4.98374,483.6,1.375308878
38.15691,-4.98443,490.1,1.664776487
38.15752,-4.98512,487.7,1.942831758
38.15805,-4.98559,484.5,2.140938353
38.1585899,-4.98606,485.6,2.27846726
38.15907,-4.98639,487.9,2.086434641
38.15955,-4.98672,488.5,2.021271421
38.16025,-4.98716,490.8,1.842309428
38.16096,-4.9875999,493.8,1.667787211
38.16166,-4.98803,496.3,1.667197149
38.16236,-4.98847,497.6,1.885444264
38.16306,-4.98891,499.5,2.323172635
38.16377,-4.98935,500.5,2.422420367
38.16448,-4.9898,502.1,2.210686748
38.16519,-4.99024,506.1,2.244576533
38.1659,-4.99069,507.5,2.424063613
38.1666,-4.99114,508.3,2.604337397
38.16731,-4.99159,512.3,2.94532839
38.16802,-4.99204,515.6,3.398455374
38.16849,-4.99249,516.8,3.959014931
38.16895,-4.99295,518.8,4.383324017
38.1692899,-4.99343,520.8,4.702914826
38.1696,-4.9939,524.7,4.889813028
38.16981,-4.99427,528.3,4.952201612
38.17005,-4.99479,530.4,5.007051582
38.1704099,-4.99571,536.1,4.870920394
38.17062,-4.99631,539.8,4.564622134
38.17083,-4.99692,542,4.304275267
38.17105,-4.9974299,543.7,3.999964983
38.17153,-4.99832,544,3.687821947
38.17201,-4.9992,545.9,3.14345801
38.17223,-4.99974,547,2.433159667
38.17235,-5.00011,547.4286192,1.894883409
38.1724,-5.00031,547.6533638,1.693239731
38.17263,-5.00134,548.8,1.230648415
38.1728499,-5.00237,550.8,0.63956515
38.17308,-5.0034,552.3,0.019706687
38.17331,-5.00442,552.5,-0.478165197
38.17354,-5.00545,552.6,-0.885574789
38.17381,-5.00625,548.8,-1.218605761
38.1740799,-5.0070499,548.3,-1.48105505
38.1743499,-5.00785,548.4,-1.762815913
38.17448,-5.0084799,546.6,-1.9866211
38.17461,-5.00911,541.7,-2.098833449
38.17471,-5.00988,539.6,-2.057630846
38.1748199,-5.01065,540,-1.827098697
38.17492,-5.01142,542.5,-1.37427617
38.17507,-5.01199,543,-0.667679313
38.17522,-5.01256,544.2,0.323437384
38.17542,-5.01304,544.2,1.629450214
