Latitude,Longitude,Elevation,Grade(%)
44.58231,-107.66985,1587.7,8.780459091
44.58232,-107.66928,1585.6,8.785568723
44.58229,-107.66884,1589.6,8.73511591
44.58224,-107.66843,1592.2,8.671136852
44.58221,-107.66801,1593.9,8.638442121
44.5822,-107.66767,1596.3,8.597001596
44.58216,-107.66733,1599.7,8.596776464
44.58202,-107.6666,1600.2,8.595302584
44.58201,-107.6664,1598.9,8.592990665
44.58202,-107.66622,1595.3,8.579093671
44.58209,-107.66601,1589.5,8.55199017
44.58215,-107.66591,1593.2,8.502500757
44.58227,-107.66582,1598.1,8.442640968
44.58235,-107.66579,1599.9,8.40002523
44.58251,-107.66576,1603,8.325845387
44.58302,-107.66583,1615.1,8.220061419
44.58353,-107.6659,1616.5,8.158062152
44.58383,-107.66592,1616.6,8.079665853
44.58407,-107.6659,1619.6,7.908824342
44.58421,-107.66583,1622.9,7.723001601
44.58436,-107.66567,1623.1,7.599441091
44.5845,-107.66529,1623,7.554770578
44.5846,-107.6645,1623.5,7.5461188
44.58475,-107.66406,1626.6,7.555748384
44.58507,-107.66341,1635.9,7.539221968
44.5856,-107.66256,1646,7.555019281
44.5858,-107.66229,1644.9,7.605698596
44.586,-107.6621,1649.4,7.646796218
44.58635,-107.66189,1649.4,7.608072394
44.58677,-107.66167,1653.9,7.556424373
44.5869,-107.66156,1653.9,7.496137401
44.58699,-107.66146,1652.9,7.440342824
44.58744,-107.66057,1659,7.31718444
44.58755,-107.66028,1662.7,7.068686675
44.58759,-107.66004,1664,6.903058956
44.58762,-107.65924,1661.7,6.806286723
44.58769,-107.65896,1662.7,6.729039664
44.58778,-107.65878,1665.4,6.619608821
44.58807,-107.6584,1668.6,6.579268293
44.58866,-107.65783,1677.5,6.562232733
44.58888,-107.65751,1684.3,6.557081257
44.58896,-107.65729,1686.8,6.562506811
44.58901,-107.65698,1684.7,6.619895951
44.58901,-107.65679,1685,6.703157421
44.58895,-107.6565,1686.9,6.819404045
44.58879,-107.656,1688.9,6.929583243
44.58872,-107.65584,1690,7.056451716
44.58837,-107.65526,1688.6,7.200197903
44.58828,-107.65504,1686.6,7.365704686
44.58824,-107.65473,1687.4,7.507075302
44.58823,-107.6545,1694.9,7.648098915
44.58828,-107.65425,1700.1,7.755634528
44.58841,-107.65395,1704.3,7.888672182
44.58859,-107.65371,1703.8,8.026341747
44.58915,-107.65307,1707.9,8.132443839
44.58935,-107.6528,1713.5,8.236096917
44.5895,-107.65248,1713.1,8.346598574
44.58955,-107.65218,1713.8,8.430814265
44.58955,-107.65193,1716.4,8.460590128
44.58953,-107.65175,1722,8.484440825
44.5894,-107.65128,1724.5,8.517197004
44.58934,-107.65092,1726.1,8.525011467
44.58934,-107.65015,1729.5,8.532222156
44.58928,-107.64975,1735,8.555689278
44.58921,-107.64959,1736.6,8.57914869
