Latitude,Longitude,Elevation,Grade(%)
38.29619,-107.10097,2496.8,-5.52350749
38.29593,-107.10197,2498.1,-5.631918748
38.29578,-107.10306,2496.5,-5.786002725
38.29572,-107.10374,2490.4,-5.941419834
38.29567,-107.10457,2484.8,-5.967336863
38.29562,-107.10539,2482.5,-5.921675703
38.29553,-107.1062199,2481.7,-5.778593987
38.29545,-107.1066,2480.8,-5.566507808
38.2952,-107.1074,2473.6,-5.411706112
38.29486,-107.10816,2469.4,-5.153249639
38.29439,-107.10911,2467.5,-4.915152098
38.2939099,-107.11005,2462.9,-4.657958926
38.29368,-107.11046,2460.3,-4.388764564
38.29332,-107.11099,2457.8,-4.045817367
38.29274,-107.11176,2453.8,-3.627640484
38.29216,-107.11252,2447.1,-3.130122646
38.29158,-107.11329,2444.4,-2.770438045
38.2909999,-107.11406,2443.946962,-2.409032697
38.29078,-107.11434,2443.778778,-2.051493348
38.29042,-107.11481,2443.5,-1.738972086
38.2900599,-107.11528,2443.6,-1.38411451
38.28979,-107.11559,2443.7,-0.991669281
38.28939,-107.1158899,2443.9,-0.568163511
38.28906,-107.11604,2445.6,-0.219080331
38.28892,-107.1160699,2446.6,0.127989535
38.28839,-107.11612,2450.1,0.530490215
38.28764,-107.11611,2452.3,0.954951799
38.28689,-107.11609,2455.5,1.378519158
38.28634,-107.11621,2456.8,1.773133972
38.28577,-107.11647,2460.2,2.204073104
38.28527,-107.11685,2463.2,2.643785243
38.28482,-107.11733,2465.7,3.044837438
38.28452,-107.11781,2467.9,3.384357634
38.28418,-107.1186,2469.9,3.698862809
38.28399,-107.11952,2474.7,4.015912051
38.28396,-107.12012,2475,4.289165456
38.28399,-107.12074,2476.6,4.515895931
38.28408,-107.12183,2476.7,4.746425345
38.28417,-107.12291,2482.6,4.949116127
38.28426,-107.124,2489.4,5.132631403
38.28436,-107.12508,2494,5.30369101
38.28445,-107.12616,2501.9,5.405707284
38.28454,-107.12725,2508.5,5.435269236
38.2847099,-107.12829,2519.8,5.454560522
38.28488,-107.1289199,2523.7,5.452623088
38.28507,-107.12948,2525.2,5.532528607
38.28548,-107.13049,2533.1,5.601357338
38.28589,-107.1315,2542.8,5.567244345
38.28609,-107.13216,2546.5,5.490506396
38.28628,-107.13282,2546.4,5.37162616
38.28654,-107.13391,2550.8,5.243530048
38.28679,-107.135,2557.7,5.045127912
38.28705,-107.1361,2566.7,4.85841334
38.28719,-107.13693,2571.6,4.710105674
38.2873,-107.13786,2572.9,4.59713149
38.2874,-107.1388,2574.4,4.520037719
38.28751,-107.13974,2578.8,4.452697645
38.28761,-107.14068,2579.2,4.344328984
38.28773,-107.14167,2581.6,4.262807437
38.28784,-107.14265,2582,4.188710765
38.28796,-107.14364,2580.6,4.13086546
38.28807,-107.14463,2584.6,4.121561346
38.28819,-107.14561,2590,4.167169488
38.28822,-107.14601,2591.2,4.301995922
38.28816,-107.14655,2594.8,4.472082372
38.2879999,-107.14707,2591.6,4.61903073
